# IRF4-IRF4,IRF4-REL,IRF4-PAX5,IRF4-RELA,IRF4-PRDM1,IRF4-AICDA,REL-IRF4,REL-REL,REL-PAX5,REL-RELA,REL-PRDM1,REL-AICDA,PAX5-IRF4,PAX5-REL,PAX5-PAX5,PAX5-RELA,PAX5-PRDM1,PAX5-AICDA,RELA-IRF4,RELA-REL,RELA-PAX5,RELA-RELA,RELA-PRDM1,RELA-AICDA,PRDM1-IRF4,PRDM1-REL,PRDM1-PAX5,PRDM1-RELA,PRDM1-PRDM1,PRDM1-AICDA,AICDA-IRF4,AICDA-REL,AICDA-PAX5,AICDA-RELA,AICDA-PRDM1,AICDA-AICDA
1.263813625148276554e+00,-7.025686599875526073e-02,-5.516191241991843380e-03,1.224026110046709612e-03,1.660827319957980108e-01,-1.816271134932460549e-02,-7.025686599875526073e-02,1.256515965603906215e+00,7.810402628472952469e-02,1.469366784002737805e-02,-1.292001326953533535e-01,8.365807337503083918e-02,-5.516191241991843380e-03,7.810402628472952469e-02,1.224886501937582750e+00,4.289486915280361218e-02,-1.014113681351886814e-01,6.664708858954507265e-02,1.224026110046709612e-03,1.469366784002737805e-02,4.289486915280361218e-02,1.184027431168501954e+00,-4.324274094671635461e-03,-3.171325647386399275e-03,1.660827319957980108e-01,-1.292001326953533535e-01,-1.014113681351886814e-01,-4.324274094671635461e-03,1.097573574831216980e+00,-7.822376361294049174e-02,-1.816271134932460549e-02,8.365807337503083918e-02,6.664708858954507265e-02,-3.171325647386399275e-03,-7.822376361294049174e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025686777868921096e-02,-5.516189219194907352e-03,1.224024168394625056e-03,1.660827376445030701e-01,-1.816271782272251695e-02,-7.025686777868921096e-02,1.256515965603906215e+00,7.810402312339845277e-02,1.469366701250401398e-02,-1.292001340060108527e-01,8.365808983133889154e-02,-5.516189219194907352e-03,7.810402312339845277e-02,1.224886501937582750e+00,4.289486872403394657e-02,-1.014113690555162040e-01,6.664709172854489660e-02,1.224024168394625056e-03,1.469366701250401398e-02,4.289486872403394657e-02,1.184027431168501954e+00,-4.324269494414703131e-03,-3.171324736936494137e-03,1.660827376445030701e-01,-1.292001340060108527e-01,-1.014113690555162040e-01,-4.324269494414703131e-03,1.097573574831216980e+00,-7.822378376440299041e-02,-1.816271782272251695e-02,8.365808983133889154e-02,6.664709172854489660e-02,-3.171324736936494137e-03,-7.822378376440299041e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025686938680167359e-02,-5.516187354724050133e-03,1.224022415751003460e-03,1.660827427007803281e-01,-1.816272372849952674e-02,-7.025686938680167359e-02,1.256515965603906215e+00,7.810402020744432183e-02,1.469366623587790334e-02,-1.292001351397064068e-01,8.365810482387568692e-02,-5.516187354724050133e-03,7.810402020744432183e-02,1.224886501937582750e+00,4.289486831818232343e-02,-1.014113698532609492e-01,6.664709458024277444e-02,1.224022415751003460e-03,1.469366623587790334e-02,4.289486831818232343e-02,1.184027431168501954e+00,-4.324265305122083729e-03,-3.171323864255172400e-03,1.660827427007803281e-01,-1.292001351397064068e-01,-1.014113698532609492e-01,-4.324265305122083729e-03,1.097573574831216980e+00,-7.822380215970742290e-02,-1.816272372849952674e-02,8.365810482387568692e-02,6.664709458024277444e-02,-3.171323864255172400e-03,-7.822380215970742290e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025687083988862991e-02,-5.516185636712942625e-03,1.224020833747913733e-03,1.660827472266794835e-01,-1.816272911661994532e-02,-7.025687083988862991e-02,1.256515965603906215e+00,7.810401751883029597e-02,1.469366550775166001e-02,-1.292001361181743246e-01,8.365811848309345766e-02,-5.516185636712942625e-03,7.810401751883029597e-02,1.224886501937582750e+00,4.289486793461563113e-02,-1.014113705435416568e-01,6.664709717118232069e-02,1.224020833747913733e-03,1.469366550775166001e-02,4.289486793461563113e-02,1.184027431168501954e+00,-4.324261490059854059e-03,-3.171323029925001476e-03,1.660827472266794835e-01,-1.292001361181743246e-01,-1.014113705435416568e-01,-4.324261490059854059e-03,1.097573574831216980e+00,-7.822381895214330916e-02,-1.816272911661994532e-02,8.365811848309345766e-02,6.664709717118232069e-02,-3.171323029925001476e-03,-7.822381895214330916e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025687215308289157e-02,-5.516184054121890494e-03,1.224019405798375823e-03,1.660827512777578729e-01,-1.816273403262895492e-02,-7.025687215308289157e-02,1.256515965603906215e+00,7.810401504072110590e-02,1.469366482574080424e-02,-1.292001369606184391e-01,8.365813092779410265e-02,-5.516184054121890494e-03,7.810401504072110590e-02,1.224886501937582750e+00,4.289486757262717803e-02,-1.014113711396946310e-01,6.664709952542949289e-02,1.224019405798375823e-03,1.469366482574080424e-02,4.289486757262717803e-02,1.184027431168501954e+00,-4.324258015777569450e-03,-3.171322234116761857e-03,1.660827512777578729e-01,-1.292001369606184391e-01,-1.014113711396946310e-01,-4.324258015777569450e-03,1.097573574831216980e+00,-7.822383428159475349e-02,-1.816273403262895492e-02,8.365813092779410265e-02,6.664709952542949289e-02,-3.171322234116761857e-03,-7.822383428159475349e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025687334002095330e-02,-5.516182596688051082e-03,1.224018116924150594e-03,1.660827549037593442e-01,-1.816273851804567352e-02,-7.025687334002095330e-02,1.256515965603906215e+00,7.810401275741907234e-02,1.469366418749160769e-02,-1.292001376839968518e-01,8.365814226617203364e-02,-5.516182596688051082e-03,7.810401275741907234e-02,1.224886501937582750e+00,4.289486723145524705e-02,-1.014113716534777582e-01,6.664710166480643239e-02,1.224018116924150594e-03,1.469366418749160769e-02,4.289486723145524705e-02,1.184027431168501954e+00,-4.324254851814958445e-03,-3.171321476658941867e-03,1.660827549037593442e-01,-1.292001376839968518e-01,-1.014113716534777582e-01,-4.324254851814958445e-03,1.097573574831216980e+00,-7.822384827571540744e-02,-1.816273851804567352e-02,8.365814226617203364e-02,6.664710166480643239e-02,-3.171321476658941867e-03,-7.822384827571540744e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025687441299291458e-02,-5.516181254877658251e-03,1.224016953600171346e-03,1.660827581492219374e-01,-1.816274261072114288e-02,-7.025687441299291458e-02,1.256515965603906215e+00,7.810401065430142009e-02,1.469366359069540842e-02,-1.292001383032756467e-01,8.365815259676342985e-02,-5.516181254877658251e-03,7.810401065430142009e-02,1.224886501937582750e+00,4.289486691029889553e-02,-1.014113720952518338e-01,6.664710360910296172e-02,1.224016953600171346e-03,1.469366359069540842e-02,4.289486691029889553e-02,1.184027431168501954e+00,-4.324251970434788393e-03,-3.171320757098097798e-03,1.660827581492219374e-01,-1.292001383032756467e-01,-1.014113720952518338e-01,-4.324251970434788393e-03,1.097573574831216980e+00,-7.822386105100016807e-02,-1.816274261072114288e-02,8.365815259676342985e-02,6.664710360910296172e-02,-3.171320757098097798e-03,-7.822386105100016807e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025687538307705260e-02,-5.516180019840152826e-03,1.224015903613980471e-03,1.660827610540224208e-01,-1.816274634516422057e-02,-7.025687538307705260e-02,1.256515965603906215e+00,7.810400871775888265e-02,1.469366303310009648e-02,-1.292001388316542099e-01,8.365816200931035229e-02,-5.516180019840152826e-03,7.810400871775888265e-02,1.224886501937582750e+00,4.289486660833136122e-02,-1.014113724741413092e-01,6.664710537626797326e-02,1.224015903613980471e-03,1.469366303310009648e-02,4.289486660833136122e-02,1.184027431168501954e+00,-4.324249346379592171e-03,-3.171320074751072995e-03,1.660827610540224208e-01,-1.292001388316542099e-01,-1.014113724741413092e-01,-4.324249346379592171e-03,1.097573574831216980e+00,-7.822387271376261830e-02,-1.816274634516422057e-02,8.365816200931035229e-02,6.664710537626797326e-02,-3.171320074751072995e-03,-7.822387271376261830e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025687626026101695e-02,-5.516178883364516138e-03,1.224014955938636023e-03,1.660827636538635688e-01,-1.816274975283829404e-02,-7.025687626026101695e-02,1.256515965603906215e+00,7.810400693513616655e-02,1.469366251251904773e-02,-1.292001392807659577e-01,8.365817058554723962e-02,-5.516178883364516138e-03,7.810400693513616655e-02,1.224886501937582750e+00,4.289486632471130323e-02,-1.014113727981770657e-01,6.664710698258249910e-02,1.224014955938636023e-03,1.469366251251904773e-02,4.289486632471130323e-02,1.184027431168501954e+00,-4.324246956650031233e-03,-3.171319428750114539e-03,1.660827636538635688e-01,-1.292001392807659577e-01,-1.014113727981770657e-01,-4.324246956650031233e-03,1.097573574831216980e+00,-7.822388336102678585e-02,-1.816274975283829404e-02,8.365817058554723962e-02,6.664710698258249910e-02,-3.171319428750114539e-03,-7.822388336102678585e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025687705355042334e-02,-5.516177837837706044e-03,1.224014100617943496e-03,1.660827659807107004e-01,-1.816275286243150544e-02,-7.025687705355042334e-02,1.256515965603906215e+00,7.810400529467441400e-02,1.469366202683808874e-02,-1.292001396608567498e-01,8.365817839991714078e-02,-5.516177837837706044e-03,7.810400529467441400e-02,1.224886501937582750e+00,4.289486605859234303e-02,-1.014113730744229391e-01,6.664710844281639124e-02,1.224014100617943496e-03,1.469366202683808874e-02,4.289486605859234303e-02,1.184027431168501954e+00,-4.324244780303124723e-03,-3.171318818081697664e-03,1.660827659807107004e-01,-1.292001396608567498e-01,-1.014113730744229391e-01,-4.324244780303124723e-03,1.097573574831216980e+00,-7.822389308134052033e-02,-1.816275286243150544e-02,8.365817839991714078e-02,6.664710844281639124e-02,-3.171318818081697664e-03,-7.822389308134052033e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025687777106684462e-02,-5.516176876205150341e-03,1.224013328662736273e-03,1.660827680631826730e-01,-1.816275570010287416e-02,-7.025687777106684462e-02,1.256515965603906215e+00,7.810400378545596933e-02,1.469366157402046853e-02,-1.292001399809434292e-01,8.365818552022340204e-02,-5.516176876205150341e-03,7.810400378545596933e-02,1.224886501937582750e+00,4.289486580913077357e-02,-1.014113733090880737e-01,6.664710977037002770e-02,1.224013328662736273e-03,1.469366157402046853e-02,4.289486580913077357e-02,1.184027431168501954e+00,-4.324242798268436438e-03,-3.171318241619889254e-03,1.660827680631826730e-01,-1.292001399809434292e-01,-1.014113733090880737e-01,-4.324242798268436438e-03,1.097573574831216980e+00,-7.822390195551749692e-02,-1.816275570010287416e-02,8.365818552022340204e-02,6.664710977037002770e-02,-3.171318241619889254e-03,-7.822390195551749692e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025687842013554618e-02,-5.516175991933322705e-03,1.224012631957250002e-03,1.660827699269018520e-01,-1.816275828970633291e-02,-7.025687842013554618e-02,1.256515965603906215e+00,7.810400239735125483e-02,1.469366115211040609e-02,-1.292001402489549311e-01,8.365819200822334489e-02,-5.516175991933322705e-03,7.810400239735125483e-02,1.224886501937582750e+00,4.289486557549213736e-02,-1.014113735076264261e-01,6.664711097740270984e-02,1.224012631957250002e-03,1.469366115211040609e-02,4.289486557549213736e-02,1.184027431168501954e+00,-4.324240993180643658e-03,-3.171317698154822468e-03,1.660827699269018520e-01,-1.292001402489549311e-01,-1.014113735076264261e-01,-4.324240993180643658e-03,1.097573574831216980e+00,-7.822391005731410552e-02,-1.816275828970633291e-02,8.365819200822334489e-02,6.664711097740270984e-02,-3.171317698154822468e-03,-7.822391005731410552e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025687900736471425e-02,-5.516175178974478364e-03,1.224012003174357061e-03,1.660827715948075822e-01,-1.816276065299494633e-02,-7.025687900736471425e-02,1.256515965603906215e+00,7.810400112096822778e-02,1.469366075923532987e-02,-1.292001404718575996e-01,8.365819792016841727e-02,-5.516175178974478364e-03,7.810400112096822778e-02,1.224886501937582750e+00,4.289486535685643059e-02,-1.014113736748250422e-01,6.664711207494881939e-02,1.224012003174357061e-03,1.469366075923532987e-02,4.289486535685643059e-02,1.184027431168501954e+00,-4.324239349227138214e-03,-3.171317186416995008e-03,1.660827715948075822e-01,-1.292001404718575996e-01,-1.014113736748250422e-01,-4.324239349227138214e-03,1.097573574831216980e+00,-7.822391745404695673e-02,-1.816276065299494633e-02,8.365819792016841727e-02,6.664711207494881939e-02,-3.171317186416995008e-03,-7.822391745404695673e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025687953871648239e-02,-5.516174431733189554e-03,1.224011435699221169e-03,1.660827730874367969e-01,-1.816276280980685942e-02,-7.025687953871648239e-02,1.256515965603906215e+00,7.810399994760414133e-02,1.469366039360699497e-02,-1.292001406557663212e-01,8.365820330729609178e-02,-5.516174431733189554e-03,7.810399994760414133e-02,1.224886501937582750e+00,4.289486515242234288e-02,-1.014113738148822857e-01,6.664711307302288723e-02,1.224011435699221169e-03,1.469366039360699497e-02,4.289486515242234288e-02,1.184027431168501954e+00,-4.324237852009187033e-03,-3.171316705097872862e-03,1.660827730874367969e-01,-1.292001406557663212e-01,-1.014113738148822857e-01,-4.324237852009187033e-03,1.097573574831216980e+00,-7.822392420715623684e-02,-1.816276280980685942e-02,8.365820330729609178e-02,6.664711307302288723e-02,-3.171316705097872862e-03,-7.822392420715623684e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688001957099138e-02,-5.516173745035062373e-03,1.224010923560120943e-03,1.660827744231754555e-01,-1.816276477823460661e-02,-7.025688001957099138e-02,1.256515965603906215e+00,7.810399886919973389e-02,1.469366005352173640e-02,-1.292001408060433898e-01,8.365820821627778514e-02,-5.516173745035062373e-03,7.810399886919973389e-02,1.224886501937582750e+00,4.289486496141063643e-02,-1.014113739314770474e-01,6.664711398071489212e-02,1.224010923560120943e-03,1.469366005352173640e-02,4.289486496141063643e-02,1.184027431168501954e+00,-4.324236488415516763e-03,-3.171316252867209789e-03,1.660827744231754555e-01,-1.292001408060433898e-01,-1.014113739314770474e-01,-4.324236488415516763e-03,1.097573574831216980e+00,-7.822393037271971328e-02,-1.816276477823460661e-02,8.365820821627778514e-02,6.664711398071489212e-02,-3.171316252867209789e-03,-7.822393037271971328e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688045478382937e-02,-5.516173114097158887e-03,1.224010461366145143e-03,1.660827756184835025e-01,-1.816276657477950557e-02,-7.025688045478382937e-02,1.256515965603906215e+00,7.810399787829590268e-02,1.469365973735991572e-02,-1.292001409273864088e-01,8.365821268962658763e-02,-5.516173114097158887e-03,7.810399787829590268e-02,1.224886501937582750e+00,4.289486478306666489e-02,-1.014113740278301812e-01,6.664711480627649731e-02,1.224010461366145143e-03,1.469365973735991572e-02,4.289486478306666489e-02,1.184027431168501954e+00,-4.324235246507174106e-03,-3.171315828387616820e-03,1.660827756184835025e-01,-1.292001409273864088e-01,-1.014113740278301812e-01,-4.324235246507174106e-03,1.097573574831216980e+00,-7.822393600192156793e-02,-1.816276657477950557e-02,8.365821268962658763e-02,6.664711480627649731e-02,-3.171315828387616820e-03,-7.822393600192156793e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688084873790706e-02,-5.516172534500248491e-03,1.224010044250738909e-03,1.660827766880965117e-01,-1.816276821449223228e-02,-7.025688084873790706e-02,1.256515965603906215e+00,7.810399696799275038e-02,1.469365944358481599e-02,-1.292001410239058401e-01,8.365821676606853552e-02,-5.516172534500248491e-03,7.810399696799275038e-02,1.224886501937582750e+00,4.289486461666245504e-02,-1.014113741067587671e-01,6.664711555719909919e-02,1.224010044250738909e-03,1.469365944358481599e-02,4.289486461666245504e-02,1.184027431168501954e+00,-4.324234115412682600e-03,-3.171315430326645049e-03,1.660827766880965117e-01,-1.292001410239058401e-01,-1.014113741067587671e-01,-4.324234115412682600e-03,1.097573574831216980e+00,-7.822394114148027711e-02,-1.816276821449223228e-02,8.365821676606853552e-02,6.664711555719909919e-02,-3.171315430326645049e-03,-7.822394114148027711e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688120539004544e-02,-5.516172002162844298e-03,1.224009667820872681e-03,1.660827776452061810e-01,-1.816276971110090607e-02,-7.025688120539004544e-02,1.256515965603906215e+00,7.810399613191085222e-02,1.469365917074103023e-02,-1.292001410991942545e-01,8.365822048088061846e-02,-5.516172002162844298e-03,7.810399613191085222e-02,1.224886501937582750e+00,4.289486446149787247e-02,-1.014113741707242528e-01,6.664711624028460402e-02,1.224009667820872681e-03,1.469365917074103023e-02,4.289486446149787247e-02,1.184027431168501954e+00,-4.324233085232586857e-03,-3.171315057366751611e-03,1.660827776452061810e-01,-1.292001410991942545e-01,-1.014113741707242528e-01,-4.324233085232586857e-03,1.097573574831216980e+00,-7.822394583403891044e-02,-1.816276971110090607e-02,8.365822048088061846e-02,6.664711624028460402e-02,-3.171315057366751611e-03,-7.822394583403891044e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688152831292832e-02,-5.516171513316917019e-03,1.224009328111056632e-03,1.660827785016216751e-01,-1.816277107712787123e-02,-7.025688152831292832e-02,1.256515965603906215e+00,7.810399536415492394e-02,1.469365891745239711e-02,-1.292001411563874769e-01,8.365822386619860274e-02,-5.516171513316917019e-03,7.810399536415492394e-02,1.224886501937582750e+00,4.289486431690171103e-02,-1.014113742218748920e-01,6.664711686170955718e-02,1.224009328111056632e-03,1.469365891745239711e-02,4.289486431690171103e-02,1.184027431168501954e+00,-4.324232146952536847e-03,-3.171314708213461998e-03,1.660827785016216751e-01,-1.292001411563874769e-01,-1.014113742218748920e-01,-4.324232146952536847e-03,1.097573574831216980e+00,-7.822395011852127655e-02,-1.816277107712787123e-02,8.365822386619860274e-02,6.664711686170955718e-02,-3.171314708213461998e-03,-7.822395011852127655e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688182073280830e-02,-5.516171064485010482e-03,1.224009021541784059e-03,1.660827792679146209e-01,-1.816277232399597999e-02,-7.025688182073280830e-02,1.256515965603906215e+00,7.810399465927954366e-02,1.469365868241966078e-02,-1.292001411982189041e-01,8.365822695129727926e-02,-5.516171064485010482e-03,7.810399465927954366e-02,1.224886501937582750e+00,4.289486418223212999e-02,-1.014113742620834924e-01,6.664711742708308295e-02,1.224009021541784059e-03,1.469365868241966078e-02,4.289486418223212999e-02,1.184027431168501954e+00,-4.324231292364102974e-03,-3.171314381601896080e-03,1.660827792679146209e-01,-1.292001411982189041e-01,-1.014113742620834924e-01,-4.324231292364102974e-03,1.097573574831216980e+00,-7.822395403045685758e-02,-1.816277232399597999e-02,8.365822695129727926e-02,6.664711742708308295e-02,-3.171314381601896080e-03,-7.822395403045685758e-02,9.445903222971372415e-01
